ids,names
http://www.wikidata.org/entity/Q19956396,David Lancaster
http://www.wikidata.org/entity/Q2014922,Andy Cohen
http://www.wikidata.org/entity/Q20164697,Karuan
http://www.wikidata.org/entity/Q2020465,Lisa Harrison
http://www.wikidata.org/entity/Q202246,Morrissey
http://www.wikidata.org/entity/Q2023708,Richard Blumenthal
http://www.wikidata.org/entity/Q2032680,Oscar Brazzi
http://www.wikidata.org/entity/Q2032688,"Oscar Brown, Jr."
http://www.wikidata.org/entity/Q2036170,Makoto Ozone
http://www.wikidata.org/entity/Q203977,Maury Yeston
http://www.wikidata.org/entity/Q2053416,M. K. Arjunan
http://www.wikidata.org/entity/Q2055686,Pasquale Catalano
http://www.wikidata.org/entity/Q2059146,Paul Chihara
http://www.wikidata.org/entity/Q2059355,Paul Dunlap
http://www.wikidata.org/entity/Q2060228,Paul Hoffert
http://www.wikidata.org/entity/Q2062110,Alexander Bălănescu
http://www.wikidata.org/entity/Q206647,Henning Christiansen
http://www.wikidata.org/entity/Q20679462,Frank Arrigo
http://www.wikidata.org/entity/Q20740678,Bugzy Malone
http://www.wikidata.org/entity/Q2075225,Peter Gotthardt
http://www.wikidata.org/entity/Q2075413,Peter Hahne
http://www.wikidata.org/entity/Q2075573,Alex Somers
http://www.wikidata.org/entity/Q2077566,Peter Plate
http://www.wikidata.org/entity/Q2077877,Peter Rodgers Melnick
http://www.wikidata.org/entity/Q207898,Manolito
http://www.wikidata.org/entity/Q207947,Ralph Vaughan Williams
http://www.wikidata.org/entity/Q20897193,Karol Sevilla
http://www.wikidata.org/entity/Q20950470,Helge Slikker
http://www.wikidata.org/entity/Q21005523,DVV Danayya
http://www.wikidata.org/entity/Q21006379,Jan van der Zanden
http://www.wikidata.org/entity/Q21066529,Steven Philip Jones
http://www.wikidata.org/entity/Q21088027,Mikhail Kostylev
http://www.wikidata.org/entity/Q21099019,Aleksey Zubarev
http://www.wikidata.org/entity/Q21103550,Yury Kushneryov
http://www.wikidata.org/entity/Q211325,Yuri Kasparov
http://www.wikidata.org/entity/Q21292827,Álvaro Augustín
http://www.wikidata.org/entity/Q213613,Paul Dessau
http://www.wikidata.org/entity/Q213635,Ernst Toch
http://www.wikidata.org/entity/Q213887,Pat Metheny
http://www.wikidata.org/entity/Q213925,Walter Goehr
http://www.wikidata.org/entity/Q2140395,Reiner Bredemeyer
http://www.wikidata.org/entity/Q214123,Mátyás Seiber
http://www.wikidata.org/entity/Q2148865,Rich Robinson
http://www.wikidata.org/entity/Q214977,Robert Blum
http://www.wikidata.org/entity/Q21498161,Jacek Moczydłowski
http://www.wikidata.org/entity/Q215006,Otto Hermann Kahn
http://www.wikidata.org/entity/Q21518648,Gerhard Daum
http://www.wikidata.org/entity/Q215570,Werner R. Heymann
http://www.wikidata.org/entity/Q215611,Walter Jurmann
http://www.wikidata.org/entity/Q2156826,Robert Daley
http://www.wikidata.org/entity/Q2157024,Robert E. Dolan
http://www.wikidata.org/entity/Q2157676,Robert Irving III
http://www.wikidata.org/entity/Q2161610,Roger Bellon
http://www.wikidata.org/entity/Q216870,Samuel Barber
http://www.wikidata.org/entity/Q216924,Glenn Gould
http://www.wikidata.org/entity/Q21787555,Sabine Veenendaal
http://www.wikidata.org/entity/Q21819106,Andreas Hoge
http://www.wikidata.org/entity/Q2196108,Paul Driessen
http://www.wikidata.org/entity/Q219733,Richard Stone
http://www.wikidata.org/entity/Q21977948,Fran Villalba
http://www.wikidata.org/entity/Q22075469,Ed Guiney
http://www.wikidata.org/entity/Q22075531,Amanda Posey
http://www.wikidata.org/entity/Q22075534,Michael Sugar
http://www.wikidata.org/entity/Q22075543,Blye Pagon Faust
http://www.wikidata.org/entity/Q22075550,Nicole Rocklin
http://www.wikidata.org/entity/Q22109568,G.B. Smith
http://www.wikidata.org/entity/Q22114576,Barney Reisz
http://www.wikidata.org/entity/Q22115139,Luis Manso
http://www.wikidata.org/entity/Q2213516,Wendi Murdoch
http://www.wikidata.org/entity/Q2215674,Salvatore Bonafede
http://www.wikidata.org/entity/Q22162554,Richard Roth
http://www.wikidata.org/entity/Q2221200,Sandro Aguilar
http://www.wikidata.org/entity/Q22277412,Preston Corbell
http://www.wikidata.org/entity/Q2231142,Frank Perkins
http://www.wikidata.org/entity/Q223161,Aphex Twin
http://www.wikidata.org/entity/Q2254634,Stuart A. Staples
http://www.wikidata.org/entity/Q2265240,Seelenluft
http://www.wikidata.org/entity/Q22666791,Jesús Glück Sarasibar
http://www.wikidata.org/entity/Q2270307,John Stepan Zamecnik
http://www.wikidata.org/entity/Q2278423,Jamie Saft
http://www.wikidata.org/entity/Q22959258,Adam Samuel Goldman
http://www.wikidata.org/entity/Q2296028,Shunsuke Kikuchi
http://www.wikidata.org/entity/Q2303192,Theo Nijland
http://www.wikidata.org/entity/Q2308677,Toshihiko Sahashi
http://www.wikidata.org/entity/Q232462,Ani Di Franco
http://www.wikidata.org/entity/Q232468,Gianna Nannini
http://www.wikidata.org/entity/Q2326677,Johnny Green
http://www.wikidata.org/entity/Q2330552,Ed Harcourt
http://www.wikidata.org/entity/Q233264,Beth Gibbons
http://www.wikidata.org/entity/Q2337257,Stefan Nilsson
http://www.wikidata.org/entity/Q2339308,Purvis Short
http://www.wikidata.org/entity/Q2343525,Roman Vlad
http://www.wikidata.org/entity/Q2343753,Stephan Remmler
http://www.wikidata.org/entity/Q234716,Yanni
http://www.wikidata.org/entity/Q234737,Émilie Simon
http://www.wikidata.org/entity/Q2348668,R. Stevie Moore
http://www.wikidata.org/entity/Q23533811,Ed Tomney
http://www.wikidata.org/entity/Q2356459,Dirk Impens
http://www.wikidata.org/entity/Q2357659,Lo Ta-yu
http://www.wikidata.org/entity/Q2363100,Robert Bevan
http://www.wikidata.org/entity/Q236370,Souad Massi
http://www.wikidata.org/entity/Q23639560,Christopher Ward
http://www.wikidata.org/entity/Q23664763,Ishita Raj Sharma
http://www.wikidata.org/entity/Q23702493,Melissa Reese
http://www.wikidata.org/entity/Q237354,Diane Warren
http://www.wikidata.org/entity/Q23751390,Sabine Holtgreve
http://www.wikidata.org/entity/Q23789299,Ulrike Putz
http://www.wikidata.org/entity/Q2381947,Ikuma Dan
http://www.wikidata.org/entity/Q23829667,Michele Braga
http://www.wikidata.org/entity/Q23883100,Chad Fischer
http://www.wikidata.org/entity/Q23926068,André Stern
http://www.wikidata.org/entity/Q23926436,Sacha Galperine
http://www.wikidata.org/entity/Q2395308,Stephin Merritt
http://www.wikidata.org/entity/Q2403422,Carolyn Bennett
http://www.wikidata.org/entity/Q2405762,Terry Sanders
http://www.wikidata.org/entity/Q24087817,Jeong Jin-ho
http://www.wikidata.org/entity/Q2409774,Adrián Guerra
http://www.wikidata.org/entity/Q241316,Enjott Schneider
http://www.wikidata.org/entity/Q242135,Dianne Reeves
http://www.wikidata.org/entity/Q2426071,Thomas Mehlhorn
http://www.wikidata.org/entity/Q2429247,Igor Kornelyuk
http://www.wikidata.org/entity/Q2433883,Tim Carter
http://www.wikidata.org/entity/Q2437976,Tobias Rosen
http://www.wikidata.org/entity/Q243837,Ottorino Respighi
http://www.wikidata.org/entity/Q2441186,Daniel Catán
http://www.wikidata.org/entity/Q2452298,Vladimir Vinokur
http://www.wikidata.org/entity/Q2452637,Jack Lawrence
http://www.wikidata.org/entity/Q245344,Zygmunt Konieczny
http://www.wikidata.org/entity/Q2456797,Shirō Sagisu
http://www.wikidata.org/entity/Q24625686,Andy Fitzgerald
http://www.wikidata.org/entity/Q2463227,Olivia Merilahti
http://www.wikidata.org/entity/Q24680647,Giuliani G. De Negri
http://www.wikidata.org/entity/Q24734684,Geraldine Hakewill
http://www.wikidata.org/entity/Q248528,Nick Launay
http://www.wikidata.org/entity/Q2490682,Bill Curbishley
http://www.wikidata.org/entity/Q2509755,Van Alexander
http://www.wikidata.org/entity/Q2514156,Oorlagh George
http://www.wikidata.org/entity/Q251818,Georges Auric
http://www.wikidata.org/entity/Q2521510,Peter-John Vettese
http://www.wikidata.org/entity/Q2524302,Bryce Harper
http://www.wikidata.org/entity/Q2525670,Pascal Rogé
http://www.wikidata.org/entity/Q2528148,Pieter Bourke
http://www.wikidata.org/entity/Q2529310,Vladan Marković
http://www.wikidata.org/entity/Q253216,Rick Berg
http://www.wikidata.org/entity/Q25343669,Jimmy Oihid
http://www.wikidata.org/entity/Q2540023,Paul Misraki
http://www.wikidata.org/entity/Q25418643,Mike Karz
http://www.wikidata.org/entity/Q2542270,Walid Nakschbandi
http://www.wikidata.org/entity/Q25506911,Avshalom Caspi
http://www.wikidata.org/entity/Q2553716,Jean Rondeau
http://www.wikidata.org/entity/Q255697,Anita Baker
http://www.wikidata.org/entity/Q25589250,Sarup Singh
http://www.wikidata.org/entity/Q256065,Rokia Traoré
http://www.wikidata.org/entity/Q25711469,Peter Bray
http://www.wikidata.org/entity/Q2574452,Ibrahim Maalouf
http://www.wikidata.org/entity/Q257668,George Edwards
http://www.wikidata.org/entity/Q257805,Leith Stevens
http://www.wikidata.org/entity/Q257844,Ivor Forbes Guest
http://www.wikidata.org/entity/Q2578974,William Goetz
http://www.wikidata.org/entity/Q2579371,Sascha Konietzko
http://www.wikidata.org/entity/Q25848711,Jens Meurer
http://www.wikidata.org/entity/Q2587344,Vladimir Chekasin
http://www.wikidata.org/entity/Q25878666,Raju Patel
http://www.wikidata.org/entity/Q259429,Grant-Lee Phillips
http://www.wikidata.org/entity/Q2597276,Włodek Pawlik
http://www.wikidata.org/entity/Q260262,Vivian Stuart
http://www.wikidata.org/entity/Q2602706,Alain Romans
http://www.wikidata.org/entity/Q26033904,Antonio Fresa
http://www.wikidata.org/entity/Q2606507,Simon Channing-Williams
http://www.wikidata.org/entity/Q261566,Nicolás Jaar
http://www.wikidata.org/entity/Q2621011,William Lava
http://www.wikidata.org/entity/Q2626699,Tetsuya Takahashi
http://www.wikidata.org/entity/Q2632033,Fumio Hayasaka
http://www.wikidata.org/entity/Q2632350,Eugen Doga
http://www.wikidata.org/entity/Q2635561,Lyn Murray
http://www.wikidata.org/entity/Q263726,Jamie xx
http://www.wikidata.org/entity/Q2640499,Vladimir Martynov
http://www.wikidata.org/entity/Q2646728,Ali N. Aşkın
http://www.wikidata.org/entity/Q2662052,Michal Pavlíček
http://www.wikidata.org/entity/Q26834121,Leire Apellaniz
http://www.wikidata.org/entity/Q26838064,Niklas Schmidt
http://www.wikidata.org/entity/Q2684290,Bhaskar Chandavarkar
http://www.wikidata.org/entity/Q26883986,Maria Arnal
http://www.wikidata.org/entity/Q269170,Kornelije Kovač
http://www.wikidata.org/entity/Q26972576,Paolo Del Brocco
http://www.wikidata.org/entity/Q2702027,Salaam Remi
http://www.wikidata.org/entity/Q270340,Eleni Karaindrou
http://www.wikidata.org/entity/Q27058313,Franco Committeri
http://www.wikidata.org/entity/Q2707111,René Mioch
http://www.wikidata.org/entity/Q2714347,Eleazar Gómez
http://www.wikidata.org/entity/Q271602,Anna Ternheim
http://www.wikidata.org/entity/Q272203,Van Morrison
http://www.wikidata.org/entity/Q273055,R. Kelly
http://www.wikidata.org/entity/Q273220,Gemma Hayes
http://www.wikidata.org/entity/Q273502,Anne Dudley
http://www.wikidata.org/entity/Q2735379,Yuksek
http://www.wikidata.org/entity/Q273654,Olga Neuwirth
http://www.wikidata.org/entity/Q2741940,Claudine Muno
http://www.wikidata.org/entity/Q2745195,Anne Lister
http://www.wikidata.org/entity/Q2745362,Bryan Burrough
http://www.wikidata.org/entity/Q2745564,Michiru Oshima
http://www.wikidata.org/entity/Q2747098,Nick Seymour
http://www.wikidata.org/entity/Q2754518,Ross Hunter
http://www.wikidata.org/entity/Q2755051,Ivan Graziani
http://www.wikidata.org/entity/Q2773155,Louise Vesth
http://www.wikidata.org/entity/Q2779972,Léon Carré
http://www.wikidata.org/entity/Q27818670,Irene von Alberti
http://www.wikidata.org/entity/Q2782253,Mina Kubota
http://www.wikidata.org/entity/Q278813,Myroslav Skoryk
http://www.wikidata.org/entity/Q27919265,Nikki Samonas
http://www.wikidata.org/entity/Q27967480,Margot Keune
http://www.wikidata.org/entity/Q2802394,Sven Rossenbach
http://www.wikidata.org/entity/Q28026713,Roxane Bret
http://www.wikidata.org/entity/Q28092288,Fedwa Misk
http://www.wikidata.org/entity/Q281908,Jim Steinman
http://www.wikidata.org/entity/Q28221571,Scarlett Estevez
http://www.wikidata.org/entity/Q2829347,Al Hoffman
http://www.wikidata.org/entity/Q2830236,Alain Rocca
http://www.wikidata.org/entity/Q2832483,Aleks Syntek
http://www.wikidata.org/entity/Q2832939,Alex Ebert
http://www.wikidata.org/entity/Q28343403,Guillaume Roussel
http://www.wikidata.org/entity/Q28343448,Antonio Pérez Pérez
http://www.wikidata.org/entity/Q2840192,Isela Sotelo
http://www.wikidata.org/entity/Q28457273,Imran Ahmad
http://www.wikidata.org/entity/Q28500614,Alexey Steblev
http://www.wikidata.org/entity/Q28528633,Alejandro Salomon
http://www.wikidata.org/entity/Q28534248,Adele Romanski
http://www.wikidata.org/entity/Q28540779,Janine Jackowski
http://www.wikidata.org/entity/Q286346,Oneohtrix Point Never
http://www.wikidata.org/entity/Q2865952,Arturo Alfonso González Gonzalez
http://www.wikidata.org/entity/Q28675851,Anna Udvardy
http://www.wikidata.org/entity/Q28811916,Lambert
http://www.wikidata.org/entity/Q288217,Riz Ortolani
http://www.wikidata.org/entity/Q28858652,Kevin Loader
http://www.wikidata.org/entity/Q2891379,Txetxo Bengoetxea
http://www.wikidata.org/entity/Q2895857,Guy Gabaldon
http://www.wikidata.org/entity/Q28972956,Emily Kasyoka
http://www.wikidata.org/entity/Q289950,Mehmet Aktaş
http://www.wikidata.org/entity/Q29001221,Kali Prasad Baskota
http://www.wikidata.org/entity/Q2901259,Brian Reilly
http://www.wikidata.org/entity/Q290230,Misha Segal
http://www.wikidata.org/entity/Q290270,Matthew Herbert
http://www.wikidata.org/entity/Q2907714,Bob Hilliard
http://www.wikidata.org/entity/Q2910279,Berry Sakharof
http://www.wikidata.org/entity/Q291115,Stephen Carpenter
http://www.wikidata.org/entity/Q29168646,Patrice Séverac
http://www.wikidata.org/entity/Q2923566,Brahm Wenger
http://www.wikidata.org/entity/Q2926777,Bruno Fontaine
http://www.wikidata.org/entity/Q292972,Ólafur Arnalds
http://www.wikidata.org/entity/Q2939059,Carles Cases
http://www.wikidata.org/entity/Q294225,Enrique Granados
http://www.wikidata.org/entity/Q294568,Henryk Gorecki
http://www.wikidata.org/entity/Q29468024,Joan Manel Vadell Cirer
http://www.wikidata.org/entity/Q2947411,Richard Sherman
http://www.wikidata.org/entity/Q294992,Ann Scott
http://www.wikidata.org/entity/Q29525764,Michel Merkt
http://www.wikidata.org/entity/Q295400,Karol Szymanowski
http://www.wikidata.org/entity/Q29600178,Masahiro Hosoda
http://www.wikidata.org/entity/Q2964645,Chris Bacon
http://www.wikidata.org/entity/Q2964785,Chris Lighty
http://www.wikidata.org/entity/Q296734,Sun Myung Moon
http://www.wikidata.org/entity/Q296828,Jacques Ibert
http://www.wikidata.org/entity/Q2979351,Clinton Shorter
http://www.wikidata.org/entity/Q2982657,Colin Stetson
http://www.wikidata.org/entity/Q298412,Ayano Tsuji
http://www.wikidata.org/entity/Q298726,John Zorn
http://www.wikidata.org/entity/Q299073,Nusrat Fateh Ali Khan
http://www.wikidata.org/entity/Q2993623,Conrad Salinger
http://www.wikidata.org/entity/Q3008,Mike Oldfield
http://www.wikidata.org/entity/Q3008987,Cyril Colbeau-Justin
http://www.wikidata.org/entity/Q30121874,Abdul Aziz (film maker)
http://www.wikidata.org/entity/Q3014107,Daniel Goudineau
http://www.wikidata.org/entity/Q3014499,Daniel Nitt
http://www.wikidata.org/entity/Q3014816,Daniel Wilson
http://www.wikidata.org/entity/Q3017960,David Gerber
http://www.wikidata.org/entity/Q3018260,David Lang
http://www.wikidata.org/entity/Q3018583,David Parfitt
http://www.wikidata.org/entity/Q3022478,Chris Brown
http://www.wikidata.org/entity/Q3022742,Denis Héroux
http://www.wikidata.org/entity/Q3024451,Desirée Goyette
http://www.wikidata.org/entity/Q302605,Aaron Rosenberg
http://www.wikidata.org/entity/Q302655,Aaron Schroeder
http://www.wikidata.org/entity/Q302762,Barry Manilow
http://www.wikidata.org/entity/Q3029392,Richard Baker
http://www.wikidata.org/entity/Q3035088,Dominique Dalcan
http://www.wikidata.org/entity/Q303847,John Digweed
http://www.wikidata.org/entity/Q3046138,Ivan Král
http://www.wikidata.org/entity/Q3046384,Earl Hudson
http://www.wikidata.org/entity/Q3048096,Edmund Grainger
http://www.wikidata.org/entity/Q3048351,Eduardo Makaroff
http://www.wikidata.org/entity/Q3050493,Elda Ferri
http://www.wikidata.org/entity/Q3055545,Enzo Masetti
http://www.wikidata.org/entity/Q3056379,George Fernandes
http://www.wikidata.org/entity/Q3056675,Erkan Oğur
http://www.wikidata.org/entity/Q30609021,John Larkin
http://www.wikidata.org/entity/Q3068012,Ben Weinman
http://www.wikidata.org/entity/Q3069430,Mel Leven
http://www.wikidata.org/entity/Q3072743,Fiorenzo Carpi
http://www.wikidata.org/entity/Q307876,Abdelhafid Boussouf
http://www.wikidata.org/entity/Q3081554,Francis Lemarque
http://www.wikidata.org/entity/Q3082382,Franco Mannino
http://www.wikidata.org/entity/Q3083363,François-Eudes Chanfrault
http://www.wikidata.org/entity/Q3088231,Tyrone Smith
http://www.wikidata.org/entity/Q3090628,Milt Franklyn
http://www.wikidata.org/entity/Q3093600,Gabriel Arias-Salgado
http://www.wikidata.org/entity/Q309648,Charles Ives
http://www.wikidata.org/entity/Q310170,Curtis Mayfield
http://www.wikidata.org/entity/Q3103859,Gerald Casale
http://www.wikidata.org/entity/Q3104998,Ghédalia Tazartès
http://www.wikidata.org/entity/Q3105290,Giannis Aggelakas
http://www.wikidata.org/entity/Q3106282,Gilles Grégoire
http://www.wikidata.org/entity/Q310939,William Walton
http://www.wikidata.org/entity/Q311193,Yoshiki
http://www.wikidata.org/entity/Q3113012,Mark Hart
http://www.wikidata.org/entity/Q3115838,Gray Frederickson
http://www.wikidata.org/entity/Q311652,John Davis
http://www.wikidata.org/entity/Q311964,Damien Rice
http://www.wikidata.org/entity/Q312270,Wilson Pickett
http://www.wikidata.org/entity/Q312404,John Charles
http://www.wikidata.org/entity/Q312801,Per Gessle
http://www.wikidata.org/entity/Q3128041,"Harvey Mason, Jr."
http://www.wikidata.org/entity/Q313092,Trevor Horn
http://www.wikidata.org/entity/Q313113,Joseph Kosuth
http://www.wikidata.org/entity/Q31320408,R. V. Pandit
